Base_ID,Image_ID_A_ID,NDVI_Mean_A,NDVI_Std_A,RGB_Mean_A,RGB_Std_A,VV_Mean_A,VV_Std_A,VH_Mean_A,VH_Std_A,Image_ID_B_ID,NDVI_Mean_B,NDVI_Std_B,RGB_Mean_B,RGB_Std_B,VV_Mean_B,VV_Std_B,VH_Mean_B,VH_Std_B
140,140A,0.2785514,0.09086297,101.76513,32.804573,92.5307,12.843937,24.232002,17.683731,140B,0.26312065,0.079636335,100.29718,28.140993,92.64417,11.227971,10.877029,11.423385
141,141A,0.03669527,0.040560458,163.38344,44.57962,70.681496,28.20402,0.8320732,2.4554121,141B,0.047117226,0.07977377,133.33812,38.327335,28.222006,30.16458,0.74962234,3.9405766
142,142A,0.6078663,0.14047244,37.877098,13.0407505,132.66498,18.352581,79.67158,17.877876,142B,0.5615996,0.14549458,41.06496,14.283126,124.684975,18.953382,69.62963,19.771658
143,143A,0.6820799,0.12592654,51.332966,19.060688,131.46971,28.438469,72.88024,25.194408,143B,0.6835922,0.1513249,49.19697,22.185404,133.8825,27.274523,75.80398,23.792692
144,144A,0.42296106,0.103319645,79.4172,30.50166,116.79914,10.229579,66.36317,12.47591,144B,0.4590974,0.121335536,78.41618,32.275467,115.01248,10.374287,63.812454,12.21948
145,145A,0.84954,0.016625578,26.589586,7.234069,144.38196,9.695755,91.182945,9.856391,145B,0.8369081,0.029340422,28.159296,8.118745,145.09471,10.109607,92.21415,9.902717
146,146A,0.45654976,0.10865879,74.87855,24.432827,120.28229,13.909541,64.56968,17.173363,146B,0.45667806,0.1238391,72.50771,26.818518,120.991455,16.284664,65.73789,18.731918
147,147A,0.36116096,0.10692514,68.60269,18.034739,100.882744,17.704315,43.495102,21.684864,147B,0.3366974,0.10016248,68.52154,17.845724,100.03412,18.793852,39.183865,21.048504
148,148A,0.520375,0.09581348,50.74104,12.128305,133.12291,30.939829,74.6956,27.504148,148B,0.34661788,0.14063033,62.320007,19.051182,121.733406,17.776644,51.57786,22.830513
149,149A,0.040955484,0.18787517,97.43095,24.134274,88.79556,42.158504,21.168945,40.1339,149B,-0.031773392,0.041246988,97.83567,10.996938,66.41996,10.353936,0.0022277832,0.11356207
14,14A,0.605898,0.343208,31.143698,21.689968,114.523094,31.67689,71.75323,27.017391,14B,0.5745306,0.22685616,34.43014,19.98279,131.06969,25.085384,80.922874,21.961372
150,150A,0.36195397,0.54099536,32.47502,13.02519,98.98113,39.2886,41.441936,34.713432,150B,0.36090913,0.525407,29.899015,14.116645,96.82477,41.396797,41.07391,35.543804
151,151A,0.7300221,0.21581006,33.01599,12.293355,134.13591,35.769714,86.68656,28.421196,151B,0.7488147,0.17981769,32.553673,10.62754,137.32191,29.19972,89.18618,25.045292
152,152A,0.42556643,0.124233805,61.45041,25.227472,119.937744,21.156143,67.098305,21.81501,152B,0.4104756,0.13240609,65.17783,26.652124,120.55714,27.598425,65.247284,25.825766
153,153A,0.5523405,0.20837656,50.43887,18.339746,117.83722,25.084393,60.14503,22.678904,153B,0.5256032,0.16930504,48.91679,18.170975,123.96403,20.99972,66.453156,21.729218
154,154A,0.39262846,0.10899689,64.2392,33.259598,119.28891,20.253473,68.488655,19.505203,154B,0.43217906,0.10516988,53.128292,27.977646,125.70364,10.799416,75.32337,12.512895
155,155A,0.71899796,0.15242289,35.491993,20.113098,119.40814,24.225582,70.454994,23.203714,155B,0.7078132,0.14828725,38.27858,22.575275,117.76644,22.643585,69.12945,22.34876
156,156A,0.23361418,0.06288504,101.99259,29.933146,92.76823,12.133811,14.143322,14.72055,156B,0.34385538,0.0571364,87.92877,23.670286,102.94687,10.480823,26.63,18.007153
157,157A,0.6315477,0.112314075,46.738476,17.379387,123.79481,15.136422,73.886406,14.732165,157B,0.59418136,0.10332619,49.69995,16.539068,115.5418,16.447142,65.46553,16.18654
158,158A,0.4575769,0.106193624,53.066345,15.838363,120.19714,13.705757,62.847126,16.228796,158B,0.49447274,0.084187865,48.913395,12.478786,123.44521,13.384355,65.96077,14.952173
159,159A,0.5104986,0.20588697,66.75376,39.405426,121.79105,22.462564,64.07224,22.511522,159B,0.5558147,0.19543913,58.033844,28.285679,110.83081,12.623028,51.01711,15.213405
15,15A,0.33001608,0.134826,79.15476,33.60517,85.73425,23.702217,25.461441,24.544432,15B,0.2942434,0.13295108,86.2075,33.460762,85.10382,27.02144,24.164911,25.842264
160,160A,0.6927264,0.067432255,39.905346,11.438048,136.82658,11.20291,78.61181,13.170249,160B,0.63413596,0.07788828,42.744045,11.305138,135.22922,10.747797,75.219154,13.54778
161,161A,0.5873265,0.062223703,41.545486,7.9389195,141.93224,12.469085,97.27839,12.958969,161B,0.5103973,0.062598675,45.52847,8.4887705,141.50569,14.44483,97.042816,14.993327
162,162A,-0.25414407,0.30799648,84.17501,26.324783,67.222046,27.45944,8.625153,19.671402,162B,0.19714959,0.20448308,124.734535,44.91684,79.10925,28.496576,15.9024315,24.855215
163,163A,0.5611249,0.114776716,32.30808,12.132025,125.6843,13.402924,78.92053,14.16781,163B,0.52550304,0.12168642,41.000977,20.062784,127.789734,13.972442,81.903145,13.339941
164,164A,0.74369735,0.124772675,34.243706,15.235158,138.02661,25.368862,88.06553,22.19516,164B,0.79999787,0.120539695,29.25737,13.670508,145.11363,23.047565,91.163086,21.644543
165,165A,0.36875385,0.12878455,50.470158,20.992758,128.97278,34.39344,75.601585,32.305614,165B,0.43818983,0.14298968,44.76491,18.761492,131.56282,31.810143,78.323975,30.566376
166,166A,0.48612982,0.12619928,58.148468,25.789707,124.17767,14.164261,76.507256,18.471493,166B,0.5353182,0.113745585,46.433945,18.174665,129.68208,10.934273,84.76285,12.56195
167,167A,0.6047634,0.23659338,58.8625,31.573889,131.49254,21.89236,73.04777,20.821287,167B,0.7887092,0.17366554,35.718563,25.018679,129.44069,18.723942,76.51193,18.488375
168,168A,0.8413708,0.035365183,36.245712,12.817431,142.2923,41.382656,91.17741,41.384014,168B,0.78925586,0.12509531,43.096264,22.702324,131.05067,58.66549,83.48303,45.615738
169,169A,0.58138394,0.2166966,47.88283,30.502125,113.55725,30.326693,61.67456,28.863104,169B,0.51430964,0.20126791,60.784786,38.286472,115.92788,29.3072,64.330696,28.594202
16,16A,0.7570647,0.10597363,34.30121,13.866019,149.03479,22.303217,94.73966,21.087202,16B,0.79919523,0.09132489,29.850174,11.160905,151.55524,26.587309,94.91447,25.577333
170,170A,0.73316425,0.06669121,25.536348,7.8524566,125.190895,20.078028,71.73458,19.323776,170B,0.73070085,0.07284574,26.263763,8.06459,124.12812,25.502073,69.67918,24.55425
171,171A,0.35254413,0.06303605,62.140575,15.975115,93.9562,11.767911,41.121246,15.118055,171B,0.3393073,0.062990196,62.4705,16.604479,89.716576,13.956614,33.221897,18.309975
172,172A,0.5500642,0.09786888,42.796406,16.539587,129.20486,12.025242,82.31834,12.816425,172B,0.58544064,0.08678888,38.229008,13.463642,130.5212,10.258442,84.4003,10.8220415
173,173A,0.6922338,0.10313963,46.70404,15.515865,125.75036,16.31984,72.96751,14.2449465,173B,0.72653186,0.100388266,45.97646,17.142578,126.1886,30.24227,73.32234,27.275396
174,174A,0.8003825,0.24451143,25.952936,11.8033085,140.07524,27.526678,88.51172,21.968538,174B,0.43464127,0.5707842,31.946207,31.146852,100.89254,58.73011,57.503506,45.27106
175,175A,0.63327444,0.10619465,42.93686,17.695204,131.36552,14.662118,78.92622,15.2955885,175B,0.6577316,0.08041648,39.106117,11.4971695,130.7512,13.050056,78.10874,13.622633
176,176A,0.45880312,0.124393284,59.413456,27.077288,109.323364,14.880452,55.872284,19.660126,176B,0.43667996,0.097181365,59.856277,24.468212,111.13688,12.684589,58.894318,16.62315
177,177A,0.71817964,0.08607275,39.1022,13.803775,121.35342,10.685895,73.68815,11.102155,177B,0.76976395,0.094043225,34.173923,15.318287,126.81341,10.416943,78.21195,10.102505
178,178A,0.6289096,0.12364475,37.654697,14.977341,127.452354,15.64671,74.9297,15.541319,178B,0.6866189,0.11720818,33.854202,14.2691345,130.19048,15.958401,77.56475,15.867351
179,179A,0.619018,0.17341958,44.469875,22.59299,113.90031,20.251665,53.43429,24.062017,179B,0.6430904,0.16829224,39.104366,21.12894,119.26821,19.3665,61.65674,21.900208
17,17A,0.41546744,0.17739156,80.05137,49.362206,113.39158,24.73967,48.514286,21.28735,17B,0.42275003,0.20739312,70.54034,49.70712,115.105,22.281067,50.776646,20.12053
180,180A,0.43705982,0.19354609,70.07355,24.812391,97.46933,12.937283,30.64062,15.18501,180B,0.46205592,0.23112284,69.65467,28.663439,89.93719,14.765175,23.584534,19.027714
181,181A,0.7060934,0.050901346,32.07059,8.894651,127.66389,16.620628,79.397736,11.874744,181B,0.7109489,0.076570116,31.986475,9.578389,133.53896,16.188063,82.40679,11.82907
182,182A,0.57870406,0.17496154,44.871586,26.130447,131.10048,22.209652,75.10982,23.139854,182B,0.5645918,0.17891397,45.6577,25.195187,128.35332,22.637459,73.46787,24.00875
183,183A,0.41329974,0.13640255,63.333202,23.525888,127.04139,14.121231,80.687416,16.312248,183B,0.37061834,0.14783311,67.6213,26.087343,125.88898,13.683464,78.255,16.023481
184,184A,0.30465502,0.19085161,106.135475,40.747684,118.68922,18.103264,55.91562,23.441572,184B,0.32890218,0.17894144,105.03748,38.982143,117.75704,17.728731,53.778667,21.015524
185,185A,0.4817222,0.17195545,49.5235,22.570866,98.73425,21.557652,43.964413,24.35182,185B,0.47717452,0.1683839,50.483967,24.168194,99.3904,21.049528,44.948414,23.854305
186,186A,0.732524,0.13864304,30.85932,19.596724,142.38556,13.97876,90.32754,14.265247,186B,0.54661775,0.2617148,49.10362,34.700256,129.83356,23.36685,80.68493,25.816238
187,187A,0.508328,0.2006056,57.782757,37.726456,132.09148,42.516674,71.18905,39.74047,187B,0.4803653,0.19624484,64.27145,36.0533,126.52163,43.281075,62.57251,39.441864
188,188A,0.81540453,0.116423294,24.79172,12.654412,121.73826,19.946571,73.48978,16.99585,188B,0.82524735,0.086581334,25.794165,12.627251,122.99338,18.721457,73.42989,16.872536
189,189A,0.83936226,0.020636788,25.375204,7.3403096,146.411,10.60811,91.97645,10.497667,189B,0.84219444,0.020975234,24.540487,7.364106,147.0142,11.331833,92.61564,11.072794
18,18A,0.8364583,0.042831942,29.852343,7.9910707,143.55777,12.863399,90.699585,12.836455,18B,0.84334767,0.024198601,28.943441,7.7677693,143.80663,12.2124605,90.91416,12.185112
190,190A,0.3136281,0.0418741,98.40244,20.721169,117.566124,10.941507,77.31415,12.241682,190B,0.2899857,0.048068326,109.50985,23.102358,117.99628,11.193846,77.53388,12.724856
191,191A,0.34627247,0.10076867,60.973175,19.266424,111.047485,16.307142,54.063038,18.671412,191B,0.35117796,0.10960161,63.60329,19.79451,111.796326,19.015867,53.711884,22.486454
192,192A,0.32814613,0.16753657,90.52888,28.46836,118.99017,14.381566,51.957825,19.267725,192B,0.31945658,0.16862005,89.18418,27.474926,118.64437,17.22196,50.724915,19.425472
193,193A,0.8385775,0.020182176,26.86889,7.7244067,144.06187,12.109323,89.61289,11.59804,193B,0.84321547,0.01899191,26.575676,7.832039,144.94106,12.357105,89.99311,11.88689
194,194A,0.61710286,0.24484341,44.67822,32.395687,122.364136,16.259249,67.82458,18.540285,194B,0.49070033,0.24187243,54.49405,31.291647,120.87597,19.717545,58.307926,21.07383
195,195A,0.8302372,0.037800953,29.186203,10.348677,140.34413,12.569604,89.04275,12.756358,195B,0.8557141,0.026675543,25.894913,9.018787,137.61826,15.275842,85.04634,15.208502
196,196A,0.738891,0.20890234,26.202192,16.028856,131.49593,11.785072,78.61375,11.768713,196B,0.6249283,0.19231497,33.69895,17.059238,128.25566,13.259673,74.16036,13.744317
197,197A,0.6027186,0.17678662,39.709515,15.025678,146.23836,13.924066,96.18667,13.334766,197B,0.5731514,0.17759193,40.56442,14.688716,142.40413,13.816187,92.98356,13.336395
198,198A,0.5207662,0.16707039,57.62946,23.795292,110.13203,17.54377,56.59071,21.149048,198B,0.31945956,0.36593136,58.855907,32.22632,90.1567,41.598827,44.179382,31.617489
199,199A,0.48607746,0.09356524,58.66498,15.889991,146.22417,18.09001,94.757324,17.593588,199B,0.4753344,0.16703966,77.62813,27.89853,127.1287,14.111243,71.56333,17.071972
19,19A,0.39220327,0.09040131,22.841223,6.2720046,138.27837,7.945249,90.86096,8.579585,19B,0.45153597,0.11931286,23.743269,5.9373984,138.42833,7.9008327,91.73349,8.562409
1,1A,0.84793884,0.027210247,22.972391,7.246454,149.34418,10.463076,91.689064,10.06612,1B,0.8431199,0.023139797,23.352736,7.2432165,145.83116,9.612871,89.50125,9.281853
200,200A,0.51186,0.14629802,50.33283,21.62057,113.44547,11.490061,61.19632,14.263469,200B,0.41342384,0.094725065,67.1374,24.208742,107.15298,10.651478,52.424896,12.855331
201,201A,0.28825358,0.08291868,73.47052,25.698418,63.70752,22.261528,5.615322,14.2237215,201B,0.28743792,0.087834194,75.610985,24.832619,59.189056,22.033234,4.189598,12.3361435
202,202A,0.6773385,0.21706355,44.65746,30.984137,134.34195,33.369682,80.871796,31.755703,202B,0.8171927,0.07042387,29.41436,13.138783,141.18102,35.71249,89.09943,33.894463
203,203A,0.46299297,0.09896364,48.85313,16.537836,113.54678,13.45862,58.285095,15.358098,203B,0.43911508,0.0836552,49.20296,15.031498,110.05343,13.929815,53.91638,16.170132
204,204A,0.64943874,0.12576023,37.731792,16.075523,143.71925,34.46305,90.626976,31.401104,204B,0.6329978,0.14318845,39.096638,15.249051,142.60225,36.184464,87.779884,32.46324
205,205A,0.7384986,0.04522179,39.27129,11.611267,146.72754,14.708134,93.051674,13.883135,205B,0.75457203,0.051970746,36.038265,11.330624,146.49701,13.550472,92.567696,12.450621
206,206A,0.6730335,0.10252383,42.76735,15.7415285,115.06649,16.488548,66.44161,15.725485,206B,0.76562977,0.08856247,33.970688,14.517845,129.6985,29.68395,78.48057,27.723753
207,207A,0.5215592,0.1412714,46.66168,21.322298,122.88507,14.063636,66.97947,16.06615,207B,0.57363844,0.14117977,41.4556,18.714325,125.6651,14.426225,70.54455,16.204527
208,208A,0.3563922,0.10402442,66.958,21.967983,108.36433,21.911432,55.282333,23.723082,208B,0.34365016,0.10022071,68.45394,22.45428,104.024284,22.745543,49.92732,24.167006
209,209A,0.49700463,0.23581791,77.20236,35.11039,120.45871,19.155214,59.28247,15.569994,209B,0.49118453,0.23178078,79.361855,35.093834,118.66385,16.55081,60.14851,14.187532
20,20A,0.46415,0.20783952,69.18603,33.494358,93.57839,25.580885,27.872826,25.993273,20B,0.4234965,0.16826853,76.04358,29.417332,96.24634,28.392633,32.120064,26.132864
210,210A,0.7873637,0.033143412,46.364735,19.210054,128.9792,12.7776985,81.95217,13.853397,210B,0.70107734,0.07805567,44.54181,16.085869,134.0179,13.126606,85.24634,13.942531
211,211A,0.3316024,0.07851979,50.29536,11.183659,114.29629,13.266771,59.35245,18.53074,211B,0.3850332,0.08531901,51.011845,11.953416,118.70139,12.429567,63.82007,17.494522
212,212A,0.3036221,0.08980494,78.277115,29.307215,123.34863,18.63716,69.272514,19.009476,212B,0.39050624,0.11183747,61.680237,23.17226,124.25815,22.203453,70.4449,22.151186
213,213A,-0.17037475,0.08667283,12.107159,6.229872,81.87972,8.209197,0.50263596,1.4683164,213B,0.027282055,0.51012266,38.442524,34.581142,90.11556,35.128506,27.357857,32.418655
214,214A,0.68361974,0.12206072,44.480267,17.87059,143.18585,15.7633505,82.75859,15.737218,214B,0.6569246,0.11568913,50.6384,16.795597,140.24823,14.427539,81.50754,14.459246
215,215A,0.7789595,0.14823449,34.27136,12.256504,138.00015,11.425246,83.5577,12.050075,215B,0.8188603,0.07538137,31.353739,11.041797,140.44417,11.043789,85.62207,11.101449
216,216A,0.83391917,0.023294289,25.799917,7.1514473,146.67969,12.047363,92.0212,11.508962,216B,0.8401978,0.033820566,25.663645,7.31325,147.6839,12.408436,93.05776,11.914175
217,217A,0.49202543,0.21074492,59.22758,28.050425,118.24924,20.133612,62.918873,22.214066,217B,0.46673974,0.17021577,64.25851,27.100456,118.619965,17.65079,64.364006,19.53401
218,218A,0.7581396,0.109173246,27.900978,16.092419,129.96397,27.412783,80.368965,26.149805,218B,0.72145414,0.099114336,28.46904,11.248961,127.50781,24.48445,78.30027,23.096416
219,219A,0.7017647,0.07308556,29.698126,9.856439,135.2699,10.438982,81.805016,10.333614,219B,0.64805025,0.0905906,33.436714,11.778568,134.05672,10.681193,81.53956,10.540395
21,21A,0.6397376,0.1546381,41.623745,23.89035,127.799995,15.572835,73.63003,16.041096,21B,0.5744957,0.15834978,50.16133,25.919529,117.96722,17.764612,64.24099,19.45731
220,220A,0.5088273,0.1992852,59.651478,20.857763,124.3148,29.014467,70.55597,22.3855,220B,0.54056895,0.14217786,63.94269,21.596186,127.748085,16.073019,71.97826,15.991756
221,221A,0.49682945,0.12504749,55.365223,25.563517,129.63326,19.032564,82.17737,19.326225,221B,0.48093203,0.106965475,56.2831,22.5889,124.471535,10.993773,76.925385,12.349407
222,222A,0.4501512,0.12375652,109.452484,41.382675,153.55731,23.199528,105.1889,21.89612,222B,0.47443336,0.12440316,101.24413,39.6414,143.57477,27.467787,95.09379,26.221857
223,223A,0.52743423,0.14940697,56.77132,15.973594,135.6697,15.165998,88.8374,14.254424,223B,0.6844927,0.10571449,44.3762,11.463654,139.32759,15.345152,88.4035,14.534459
224,224A,0.5566819,0.1627691,62.848927,25.116148,112.72082,21.899426,55.41336,24.247532,224B,0.5996218,0.16338827,58.464535,24.985737,114.838326,22.177322,57.1602,23.821142
225,225A,0.3619928,0.2474948,87.98029,48.040897,119.002846,24.387466,58.55904,23.02866,225B,0.3465334,0.23770304,85.11092,49.302647,113.45823,23.375391,53.97589,24.661371
226,226A,0.7326418,0.1507084,39.49972,22.202196,138.72125,27.320606,87.676414,25.27544,226B,0.76526266,0.14115831,35.20125,20.062838,136.68925,27.0246,84.88044,25.255297
227,227A,0.30898875,0.10815276,79.041985,39.532993,116.43546,23.471039,60.75648,26.541672,227B,0.345708,0.1314157,69.30188,33.64065,105.78915,20.592577,52.59851,25.106226
228,228A,0.5793127,0.24957974,64.72178,43.944775,126.28915,24.631983,75.778824,21.87911,228B,0.63518983,0.2556208,60.934826,45.296337,125.8685,22.715181,75.091255,21.288422
229,229A,0.711824,0.0614714,32.156124,11.950869,126.51501,10.39374,80.18581,10.1244955,229B,0.73316187,0.07969588,36.62489,12.565828,120.07009,10.307464,74.35337,10.526592
22,22A,0.62119174,0.14592882,43.060345,19.539658,134.18611,11.577186,84.444336,12.333152,22B,0.6448725,0.14809822,42.597786,24.904634,134.85455,10.463009,86.25051,11.683654
230,230A,0.87284243,0.030671088,19.554777,9.151029,145.97374,11.754343,90.18726,11.8407545,230B,0.8798023,0.027698966,18.962904,9.30075,145.48335,11.734115,89.89553,11.761826
231,231A,-0.14614506,0.0468835,30.47643,10.03344,31.074509,7.030166,0.0,0.0,231B,-0.14940226,0.044206146,30.285772,12.233545,26.817713,7.2178345,0.0,0.0
232,232A,0.7460856,0.20447606,35.58511,19.993877,136.06651,16.98584,85.58573,15.432706,232B,0.80561554,0.115011156,32.34785,18.314571,139.37984,12.621595,88.493675,11.569826
233,233A,0.4630529,0.19291624,71.35775,36.42463,107.46726,17.625326,50.887646,19.10526,233B,0.48721102,0.18661904,67.2431,36.796036,107.590675,23.75359,53.470387,22.668064
234,234A,0.68508637,0.10392337,46.075397,16.091162,149.24753,25.384714,94.04773,24.107637,234B,0.60781276,0.11834922,53.47072,18.172688,140.13359,23.605358,86.34791,21.655548
235,235A,0.58838755,0.18057364,61.81418,28.655024,121.253296,18.486849,64.74703,24.158144,235B,0.53847873,0.21442255,66.31976,31.457926,113.984535,22.705181,51.319523,28.71885
236,236A,0.45895848,0.11735432,64.25848,26.826218,120.8655,13.767024,77.0932,14.798437,236B,0.44550115,0.1191339,66.041885,29.408007,123.53202,12.465383,79.66489,13.276099
237,237A,0.61177766,0.1788806,50.905575,27.765211,132.87715,23.510551,80.70228,25.073427,237B,0.5592681,0.18214689,58.189526,28.877363,136.38689,28.086761,81.28577,25.795156
238,238A,0.79052746,0.12401265,31.384094,15.6353035,143.85568,17.660885,87.40265,16.79588,238B,0.83698255,0.09693926,25.928728,13.636476,146.96437,19.352272,89.99241,18.459713
239,239A,0.40350112,0.12536976,58.424557,21.622282,132.53142,29.005615,85.7088,28.692766,239B,0.50660217,0.16861829,45.0614,17.78879,138.77022,32.121002,89.280334,31.98194
23,23A,0.4139196,0.13684143,54.97525,25.778002,110.37445,23.212992,48.752777,22.09888,23B,0.46884692,0.14741701,53.11015,25.093803,102.425354,18.609434,43.20752,20.787437
240,240A,0.5587539,0.06869254,55.411,12.921079,121.80018,11.855424,67.09592,13.197752,240B,0.5351802,0.076529294,56.62614,13.214597,121.18762,11.778337,66.029884,13.865872
241,241A,0.7090535,0.14081794,40.829548,23.080832,128.20354,28.832304,75.72674,26.132559,241B,0.6246976,0.17341997,58.603504,39.43094,122.18347,32.253025,70.923,30.864466
